Kat. ceste;Stev. ceste;Stev. odseka;Prometni odsek;Stac. zacetka;Stac. konca;Stevno mesto;Ime stevnega mesta;Tip stetja;Vsa vozila (PLDP);Motorji;Osebna vozila;Avtobusi;Lah. tov. < 3,5t;Sr. tov.  3,5-7t;Tez. tov. nad 7t;Tov. s prik.;Vlacilci;NOO;TIP
R2;452;0368;PLAVZ - JESENICE;2.450;4.250; ;;P;11.000;80;10.110;200;350;100;80;30;50;1.940.942;PLDP
R2;452;0368;JESENICE - JAVORNIK;4.250;6.400;531;SL Javornik;QLD6;15.936;96;14.697;165;653;119;84;45;77;2.126.078;PLDP
R2;452;0206;JAVORNIK - ZIROVNICA;0;5.013;603;Moste pri Zirovnici;QLD5;6.420;76;5.871;79;257;54;42;13;28;811.214;PLDP
R2;452;0207;ZIROVNICA - LESCE;0;4.957;557;Vrba ;QLD5;6.627;62;6.096;63;266;55;43;13;29;735.070;PLDP
R2;452;0208;LESCE - RADOVLJICA;0;2.820;632;Radovljica;QLD6;4.708;67;4.311;12;231;38;28;6;15;483.245;WIM
R2;452;0208;RADOVLJICA - PODVIN;2.820;5.400;697;Radovljica 2;QLD;3.084;86;2.705;89;166;17;13;3;5;773.789;PLDP
R2;452;0208;PODVIN - CRNIVEC;5.400;7.423;773;Podvin;R  10x4;3.537;62;3.203;90;122;30;9;11;10;615.876;PLDP
R2;454;1400;MB AC - MIKLAVZ;0;3.000;20;Miklavz sever;QLTC8;13.184;77;12.049;103;711;116;82;14;32;1.397.478;PLDP
R2;454;1400;MIKLAVZ - HAJDINA;3.000;17.680;606;Starse;QLD6;6.258;37;5.745;59;252;66;61;12;26;950.564;PLDP
R2;454;1495;HAJDINA (Mariborska c.- Gomile);0;2.180;639;Zgornja Hajdina;QLD6;10.923;51;9.771;49;630;109;153;60;100;2.259.456;PLDP
R3;601;7507;BORJANA - PODBELA;0;2.800; ;;P;180;2;171;2;3;1;1;0;0;15.428;PLDP
R3;601;7507;PODBELA - ROBIDISCE;2.800;9.832; ;;P;50;2;45;0;3;0;0;0;0;0;PLDP
R3;602;1032;STARO SELO - BREGINJ-MOST;0;16.725;93;Staro selo - Breginj;R  08x1;900;5;821;8;40;15;10;0;1;119.691;PLDP
R3;603;1041;MOST NA SOCI - USNIK;0;4.271;532;Kozarsce;QLD5;1.067;26;893;4;49;40;39;4;12;283.178;PLDP
R3;604;5701;ROCINJ - LIG;0;9.995;528;Rocinj;R  07x1;240;10;210;0;10;8;2;0;0;25.879;PLDP
R3;605;5702;KAMBRESKO - SOLARJI;0;10.770;529;Kambresko;R  07x1;75;6;62;0;5;2;0;0;0;3.981;PLDP
R3;605;5702;SOLARJI - LIVEK;10.770;19.538; ;;P;50;5;43;0;2;0;0;0;0;0;PLDP
R3;605;1545;SOLARJI-MEJA I;0;320; ;;P;40;2;36;0;2;0;0;0;0;1.877.737;PLDP
R3;606;5703;KANAL - LIG - MISCEK - NEBLO;0;35.376;455;Kanal;R  07x1;320;5;301;1;10;2;1;0;0;13.188;PLDP
R3;607;5723;PREVAL - GRGAR - CEPOVAN;0;14.133;98;Grgar;R  08x1;780;10;705;4;43;16;2;0;0;58.726;PLDP
R3;608;1067;SOLKAN - GRGAR;0;3.000;599;Solkan 2;QLD5;3.849;40;3.439;9;192;78;76;4;11;512.110;PLDP
R3;608;1067;GRGAR - LOKVE;3.000;19.400;225;Solkan - Lokve;R  03x4;1.200;10;1.079;5;40;45;15;4;2;222.711;PLDP
R3;608;1065;LOKVE - CEPOVAN;0;5.440;224;Lokve;R  08x4;170;15;135;0;13;3;1;1;2;29.612;PLDP
R3;608;1068;CEPOVAN - DOL.TREBUSA;0;10.870;449;Dolenja Trebusa 2;R  08x4;310;10;271;0;22;5;1;1;0;21.151;PLDP
R3;609;2117;AJDOVSCINA - PREDMEJA;0;11.622;456;Lokavec;R  06x1;660;10;604;2;30;10;4;0;0;48.275;PLDP
R3;609;1064;PREDMEJA - LOKVE;0;11.575; ;;P;120;20;86;1;4;9;0;0;0;22.147;PLDP
R3;609;1066;CEPOVAN - MOST NA SOCI;0;13.220;534;Lazi;R  07x1;180;5;157;0;14;4;0;0;0;7.963;PLDP
R3;610;1370;D.TREBUSA - SP. IDRIJA;0;21.990;390;Dolenja Trebusa;R  08x4;140;3;126;0;9;1;1;0;0;6.967;PLDP
R3;610;1371;PECNIK (MAROF) - ZIRI;0;10.546; ;;P;1.000;8;938;9;24;8;8;3;2;124.917;PLDP
R3;611;1024;DORNBERK - SELO;0;5.150;208;Batuje;QLD;1.818;23;1.596;8;107;38;35;4;7;273.225;PLDP
R3;612;1042;PLAVE - GONJACE;0;6.190;213;Plave;R  09x1;840;24;688;8;50;10;60;0;0;352.356;PLDP
R3;613;1437;AJSEVICA - KROMBERK;0;3.100;209;Kromberk;QLTC10;14.465;67;13.236;35;739;137;119;38;94;1.858.825;PLDP
R3;613;1437;KROMBERK - NOVA GORICA;3.100;3.960; ;;P;19.000;55;17.155;65;830;450;180;140;125;3.715.163;PLDP
R3;614;1046;SEMPETER - MIREN;0;5.536;470;Miren;QLD5;4.297;54;3.871;15;188;80;49;18;22;636.530;PLDP
R3;614;1047;MIREN - OPATJE SELO;0;7.771;559;Miren-3;R  07x1;1.200;30;1.007;15;80;40;20;5;3;292.386;PLDP
R3;614;1048;OPATJE SELO - KOMEN;0;14.885;215;Kostanjevica;R  09x4;450;26;352;6;40;17;6;1;2;107.747;PLDP
R3;614;1049;KOMEN - KOBJEGLAVA;0;4.540;216;Tomacevica;QLD3;817;25;703;2;50;13;15;4;5;164.980;PLDP
R3;614;1049;KOBJEGLAVA - STANJEL;4.540;8.815;23;Kobjeglava;R  07x4;1.140;30;973;7;65;35;25;2;3;254.811;PLDP
R3;614;1050;STANJEL - MANCE;0;11.750;217;Mance;QLD3;1.017;24;910;8;41;15;17;1;1;160.750;PLDP
R3;615;5736;TRI HISE - PRIKLJ. VOGRSKO;0;2.850;252;Vogrsko;QLD6;6.076;31;5.137;18;475;87;156;49;123;2.113.139;PLDP
R3;615;5736;PRIKLJ.VOGRSKO - VOLCJA DRAGA;2.850;6.257;473;Vogrsko 2;QLD;3.095;3;2.702;8;224;46;56;19;37;62.707;PLDP
R3;615;5740;VOLCJA DRAGA - RENCE;0;3.200;472;Bukovica;QLD5;2.366;37;2.090;9;102;62;38;13;15;411.082;PLDP
R3;615;5740;RENCE - KRIZ. CIJAN;3.200;4.975;560;Bilje;R  07x1;3.900;40;3.566;15;150;90;30;6;3;447.910;PLDP
R3;616;1056;GORJANSKO - KLARICI;0;10.090;422;Brestovica;R  09x4;270;12;227;0;20;10;1;0;0;24.884;PLDP
R3;617;1054;KOMEN - GORJANSKO;0;3.163;218;Komen;R  05x4;1.400;20;1.302;6;65;5;1;0;1;46.533;PLDP
R3;617;1055;GORJANSKO - ZEKENC;0;2.969;783;Gorjansko;R  10x4;1.019;28;911;1;50;24;4;1;0;78.135;PLDP
R3;618;6807;BRANIK - KOMEN;0;7.725;457;Branik 1;R  09x4;820;21;731;2;40;20;4;1;1;80.624;PLDP
R3;618;6805;KOMEN  - KRAJNA VAS;0;8.130;458;Volcji Grad;R  09x4;850;21;741;1;58;22;5;1;1;85.352;PLDP
R3;618;6804;KRAJNA VAS - DUTOVLJE;0;2.320;791;Krajna vas;R  10x4;1.399;27;1.197;9;93;53;18;0;2;245.604;PLDP
R3;619;1025;DUTOVLJE - REPENTABOR;0;5.422;419;Dol pri Vogljah;QLD;1.561;2;1.461;4;67;15;9;1;2;22.395;PLDP
R3;620;6831;STORJE - STANJEL;0;11.249;453;Ponikve;R  09x4;710;17;603;4;47;22;9;4;4;155.275;PLDP
R3;621;1412;KALCE - PODKRAJ;0;15.000;497;Hrusica;QLD5;454;16;377;3;22;16;17;2;1;105.010;PLDP
R3;621;1412;PODKRAJ - COL;15.000;19.927; ;;P;750;15;567;5;100;45;10;3;5;210.269;PLDP
R3;622;6848;GORICE - KOSANA - KAL;0;16.252;80;Vremski Britof 2;R  04x1;550;13;454;2;35;15;10;6;15;218.729;PLDP
R3;623;3718;KASTELEC - PODGORJE;0;10.928;505;Podgorje;R  08x1;420;5;388;4;14;5;3;0;1;48.026;PLDP
R3;624;3721;LOKA - PODPEC - RAKITOVEC;0;15.513;501;Rakitovec;R  10x4;113;9;87;4;5;8;0;0;0;32.847;PLDP
R3;625;1061;BERTOKI - SV. ANTON;0;7.500;221;Vrtine;QLD;5.251;76;4.774;12;235;99;51;2;2;314.035;PLDP
R3;625;1061;SV. ANTON - GRACISCE;6.900;14.206;772;Sv. Anton;R  10x4;1.664;21;1.549;8;70;11;3;2;0;83.112;PLDP
R3;626;3726;GRACISCE - BREZOVICA;0;8.517;732;Brezovica;R  08x1;90;1;86;0;2;1;0;0;0;1.991;PLDP
R3;627;3716;CRNI KAL - OSP;0;4.220;770;Gabrovica;R  10x4;764;17;702;4;30;7;0;1;3;55.740;PLDP
R3;628;1427;SECOVLJE - DRAGONJA;0;3.050;702;Dragonja;QLD5;2.962;43;2.667;19;150;54;27;1;1;256.304;PLDP
R3;629;1381;VALETA;0;793; ;;P;11.000;40;10.351;25;300;175;60;20;29;1.057.565;PLDP
R3;629;1479;VALETA - BELI KRIZ - PIRAN;0;2.863;192;Beli kriz;QLD5;5.825;108;5.249;29;294;93;46;1;5;470.305;PLDP
R3;630;1069;PREM - CELJE;0;5.930;226;Prem;R  07x1;230;5;206;3;10;3;1;1;1;36.082;PLDP
R3;630;1069;CELJE - PREGARJE;5.930;11.840;592;Pregarje-3;R  08x1;150;2;127;0;21;0;0;0;0;0;PLDP
R3;630;1069;PREGARJE - OBROV;11.840;18.596;590;Pregarje-1;R  08x1;370;13;335;0;19;0;3;0;0;14.930;PLDP
R3;630;1070;OBROV - GOLAC;0;8.650;527;Golac;R  07x1;170;2;137;1;13;1;6;4;6;98.291;PLDP
R3;631;3223;STAROD - MEJA RH;0;3.130;790;Starod;R  10x4;25;0;22;0;0;2;1;0;0;8.958;PLDP
R3;632;1378;IL.BISTRICA - ZABICE;0;9.570;396;Vrbovo;R  10x4;2.093;5;1.999;15;49;16;5;3;1;145.073;PLDP
R3;632;1378;ZABICE - NOVOKRACINE;9.570;17.660;789;Novokracine;R  10x4;264;6;242;3;10;3;0;0;0;18.663;PLDP
R3;632;3224;JELSANE - NOVOKRACINE;0;3.441;523;Novokracine;R  07x1;400;5;368;5;12;9;0;0;1;45.289;PLDP
R3;633;1099;BITNJE - JEREKA;0;1.934;239;Jereka;R  04x4;1.700;6;1.515;20;80;50;23;5;1;335.932;PLDP
R3;633;1098;JEREKA - JEZERO;0;6.800;9;Boh. Cesnjica;R  07x1;1.500;30;1.369;15;60;20;2;3;1;138.106;PLDP
R3;634;1104;JAVORNIK - GORJE;0;8.264;241;Kocna;QLD5;2.201;41;2.012;14;88;22;17;2;5;184.141;PLDP
R3;634;1094;GORJE - BLED;0;3.430;235;Spodnje Gorje;QLD5;4.730;60;4.263;59;215;65;53;7;8;605.176;PLDP
R3;635;1121;LESCE - K.GORICA-LIPNICA;0;11.355;250;Kamna Gorica;QLD5;1.997;44;1.765;20;89;42;33;2;2;264.764;PLDP
R3;635;1122;LIPNICA - KROPA;0;2.000;251;Kamna Gorica 2;R  10x4;1.125;10;1.016;28;46;16;5;2;2;200.066;PLDP
R3;635;1122;KROPA - RUDNO;2.000;15.217;544;Rudno 2;R  07x1;780;25;686;5;40;5;17;1;1;128.152;PLDP
R3;635;1127;RUDNO - CESNJICA;0;2.270;543;Rudno 1;R  07x1;1.070;20;955;5;55;8;20;2;5;180.159;PLDP
R3;636;1126;LIPNICA - OVSISE;0;4.500;254;Kamna Gorica 3;R  10x4;1.767;14;1.543;15;67;32;51;21;24;660.916;PLDP
R3;636;1126;OVSISE - GOBOVCE;4.500;5.944;547;Gobovce;R  07x1;3.000;8;2.273;18;301;110;150;60;80;1.912.575;PLDP
R3;636;1529;PODTABOR - ZVIRCE;0;2.571;548;Podtabor-1;R  07x1;2.680;1;2.042;20;210;115;192;40;60;1.891.175;PLDP
R3;638;1131;ZIROVNICA - BEGUNJE;0;6.290;256;Begunje 1;R  10x4;1.380;25;1.247;20;45;19;9;10;5;260.534;PLDP
R3;638;1132;BEGUNJE - BISTRICA (TRZIC);0;10.420;257;Begunje 2;R  10x4;739;29;667;11;24;6;2;0;0;68.431;PLDP
R3;639;1141;LJ (SENTVID - SMARTNO);0;3.000;325;LJ Tacen;QLD;9.259;95;8.654;133;239;86;19;23;10;1.047.113;PLDP
R3;639;1141;LJ (SMARTNO) - VODICE;3.000;10.800;260;Povodje;QLD3;2.700;107;2.396;17;138;23;13;2;4;219.725;PLDP
R3;639;1142;VODICE - SP.BRNIK;0;4.000;464;Vodice;QLD5;3.048;28;2.667;16;199;44;56;19;19;678.334;PLDP
R3;639;1142;SP.BRNIK;4.000;5.100;261;Spodnji Brnik;PRAZNO;1.900;30;1.570;23;200;20;45;4;8;435.717;PLDP
R3;639;1143;SP.BRNIK - CERKLJE;0;4.558;669;Zgornji Brnik;QLD6;2.470;19;2.140;32;194;30;38;8;9;524.552;PLDP
R3;640;1373;RAKEK - LOGATEC;0;14.035;392;Laze pri Logatcu;QLD5;607;16;498;15;31;20;22;1;4;192.601;PLDP
R3;641;1369;LJUBLJANICA - POL.GRADEC;0;9.100; ;;P;250;2;181;8;25;20;11;1;2;147.064;PLDP
R3;641;1369;POL.GRADEC - DOBROVA;9.100;19.500;389;Log pri Pol.Gradcu;QLD6;2.596;2;2.370;17;150;22;27;2;6;319.011;PLDP
R3;641;1369;DOBROVA - LJ DOLGI MOST;19.500;23.456;598;Dobrova;QLD6;8.049;75;7.296;47;461;74;66;13;17;857.001;PLDP
R3;642;1146;VRHNIKA - PODPEC;0;16.678;265;Borovnica;QLD5;2.882;35;2.600;11;135;49;33;6;13;329.463;PLDP
R3;642;1147;PODPEC - IG;0;8.960;266;Jezero;R  08x4;1.080;35;923;5;65;20;20;5;7;235.153;PLDP
R3;642;1150;IG ;0;820; ;;P;3.550;50;2.990;20;350;60;45;10;25;645.737;PLDP
R3;642;1360;IG - LJ (PERUZZIJEVA);0;7.413;383;Ig 2;QLD;6.824;31;6.292;34;376;36;38;7;10;515.096;PLDP
R3;643;1436;PODPEC - RAKITNA;0;11.200;700;Preserje;QLD;1.284;1;1.202;10;47;9;7;1;7;34.837;PLDP
R3;643;1362;RAKITNA - CERKNICA;0;18.195;563;Rakitna-2;R  07x1;210;3;179;2;16;10;0;0;0;28.368;PLDP
R3;644;1356;LJ (SMARTIN.) - PRIKLJ. SNEBERJE;0;2.745;380;Sneberje;QLTC8;10.631;73;9.791;67;557;62;56;10;15;987.890;PLDP
R3;644;1356;PRIKLJ. SNEBERJE - SENTJAKOB;2.745;3.931;747;LJ Smartno;QLTC8;12.174;83;11.188;121;654;54;41;8;25;1.050.100;PLDP
R3;644;1357;SENTJAKOB - DOMZALE;0;6.180;381;Podgorica;QLD6;9.518;45;8.768;41;500;77;60;11;16;854.512;PLDP
R3;644;1358;DOMZALE - DUPLICA;0;6.090;382;Nozice;QLD6;9.121;41;8.079;73;560;95;136;45;92;2.067.352;PLDP
R3;645;1188;LJ LITIJSKA - ZADVOR;0;2.672;692;Zadvor;QLD6;6.106;38;5.255;72;452;104;102;24;59;1.577.638;PLDP
R3;645;1189;ZADVOR - SMARTNO/LITIJI;0;26.433;437;Besnica;QLD3;1.367;20;1.268;3;50;12;12;1;1;108.743;PLDP
R3;646;1194;SKOFLJICA  -  SMARJE-SAP;0;3.726; ;;P;750;20;628;20;50;20;5;5;2;192.850;PLDP
R3;646;1443;SMARJE - SAP - CIKAVA;0;2.761;288;Smarje - Sap;QLD6;4.247;37;3.766;21;278;40;42;38;25;797.777;PLDP
R3;646;1444;CIKAVA - GROSUPLJE;0;2.141;273;Cikava;QLD6;13.029;34;11.405;67;969;128;205;123;98;3.046.284;PLDP
R3;646;1195;GROSUPLJE - IVANCNA GOR.;0;13.765;436;Zgornja Draga;QLD5;1.917;29;1.678;20;106;39;32;6;7;307.067;PLDP
R3;646;1196;IVANCNA GORICA(STUDENEC) - GRM;0;5.790;289;Ivancna Gorica;QLD6;6.743;27;5.781;14;360;104;224;108;125;2.953.716;PLDP
R3;646;1197;GRM - PLUSKA;0;8.290;564;Medvedjek;R  07x1;1.200;20;1.009;5;70;45;15;16;20;409.340;PLDP
R3;647;1172;PEROVO - GROSUPLJE;0;1.480;561;Grosuplje;R  07x1;5.050;25;4.453;52;310;15;120;25;50;1.313.620;PLDP
R3;647;1151;GROSUPLJE ;0;308; ;;P;8.700;90;7.996;114;300;75;100;10;15;1.284.754;PLDP
R3;647;1173;GROSUPLJE - MLACEVO;0;2.317;275;Veliko Mlacevo;QLD5;6.826;53;6.006;38;469;94;122;24;20;872.926;PLDP
R3;647;1174;MLACEVO - PLESIVICA;0;3.230;276;Veliko Mlacevo 2;R  10x4;3.020;25;2.791;9;145;25;20;2;3;218.480;PLDP
R3;647;1174;PLESIVICA - KRKA;3.230;15.062; ;;P;410;10;367;5;20;3;1;2;2;56.984;PLDP
R3;647;1368;MLACEVO - VIDEM;0;12.000;388;Malo Mlacevo;QLD5;3.104;17;2.697;23;212;55;73;15;12;517.585;PLDP
R3;647;1368;VIDEM - RASICA;12.000;18.935;784;Predstruge;R  10x4;1.395;16;1.166;21;93;49;37;7;6;451.393;PLDP
R3;648;2912;VIDEM - PRI CERKVI STRUGE;0;10.392;785;Kompolje;R  10x4;1.268;7;1.164;10;52;21;6;0;8;163.736;PLDP
R3;648;3601;PRI CERKVI STRUGE - ZVIRCE;0;4.800;461;Zvirce 1;R  09x1;250;9;212;3;12;10;4;0;0;52.505;PLDP
R3;648;3601;ZVIRCE - SMUKA;4.800;14.695;463;Zvirce 3;R  09x1;130;4;118;0;4;4;0;0;0;7.963;PLDP
R3;649;2915;ZAGRADEC - AMBRUS-ZVIRCE;0;10.951;462;Zvirce 2;R  09x1;270;3;242;0;16;9;0;0;0;17.916;PLDP
R3;650;1159;ZUZEMBERK - PLUSKA;0;13.762;269;Dobrava;QLD5;715;15;597;10;38;15;32;4;4;195.587;PLDP
R3;650;1160;PLUSKA - TREBNJE (STEFAN);0;1.125; ;;P;1.900;20;1.716;10;90;29;20;5;10;292.883;PLDP
R3;650;1161;TREBNJE (STEFAN) - TREBNJE;0;1.800; ;;P;3.500;15;3.075;25;210;95;45;25;10;736.563;PLDP
R3;651;1198;TREBNJE - NM(BUCNA VAS);0;15.959;290;Mirna Pec;QLD;2.704;23;2.396;17;162;26;58;16;6;44.791;PLDP
R3;651;0399;NOVO MESTO (BUCNA VAS-KRKA);0;1.090; ;;P;11.000;20;9.480;25;790;250;210;100;125;3.048.275;PLDP
R3;651;0252;KARTELJEVO - V. BUCNA VAS;0;1.900;194;NM Karteljevo;QLD;5.974;15;5.207;38;450;67;91;57;49;1.446.748;PLDP
R3;651;0252;V. BUCNA VAS - NM BUCNA VAS;1.900;2.710; ;;P;9.200;20;7.955;45;750;80;110;115;125;2.390.096;PLDP
R3;652;1457;MORAVCE - CATEZ;0;6.200;283;Catez;QLD5;335;6;286;1;18;10;12;0;2;68.679;PLDP
R3;652;1457;CATEZ - TREBNJE;6.200;16.200; ;;P;2.000;2;1.773;20;20;75;85;10;15;812.459;PLDP
R3;653;1363;SODRAZICA - HRIB;0;11.150;385;Travna gora;R  08x1;1.220;6;1.095;7;74;30;3;2;3;135.368;PLDP
R3;653;1364;HRIB - PODPLANINA;0;18.860;506;MP Podplanina;R  04x4;50;3;45;0;1;1;0;0;0;1.991;PLDP
R3;654;3611;STALCERJI - KOC. REKA;0;5.835;465;Kocevska Reka;R  09x1;950;13;834;4;25;10;28;15;21;400.133;PLDP
R3;655;6643;D.VAS-GOTENICA-KOCEVSKA REKA;0;16.525;162;Grcarice;R  09x1;820;10;765;3;5;6;3;22;6;213.752;PLDP
R3;656;3651;KOCEVSKA REKA - BOROVEC;0;6.035; ;;P;200;5;189;4;2;0;0;0;0;16.921;PLDP
R3;656;3619;BOROVEC  -  DRAGARJI;0;3.498; ;;P;50;1;44;1;4;0;0;0;0;4.230;PLDP
R3;656;3650;DRAGARJI-GOZ. CESTA(OSILNICA);0;1.371; ;;P;5;0;3;0;0;0;2;0;0;9.954;PLDP
R3;656;3650;ZG. CACICI - OSILNICA;1.371;5.173; ;;P;50;3;40;0;5;1;1;0;0;6.967;PLDP
R3;657;3610;PETRINA - GRIVAC - MIRTOVICI;0;11.325;743;Petrina 2;QLD3;260;9;220;5;23;2;1;0;0;30.109;PLDP
R3;657;1345;BOSLJIVA LOKA - OSILNICA;0;9.520;445;Osilnica;R  09x1;210;2;195;0;8;5;0;0;0;9.954;PLDP
R3;658;2517;DOBLICE - SV.ANA-STARI TRG;0;9.865;468;Stari trg;R  09x4;620;16;556;0;31;12;2;1;2;52.505;PLDP
R3;658;1450;STARI TRG ;0;1.203; ;;P;630;10;594;1;15;10;0;0;0;24.137;PLDP
R3;658;1433;STARI TRG - BREZOVICA;0;8.464;452;Jelenja vas;R  09x4;580;12;517;3;34;10;1;2;1;56.238;PLDP
R3;659;3616;STARI TRG - KOT;0;3.599; ;;P;260;5;220;8;17;6;1;1;2;69.426;PLDP
R3;659;2515;KOT - SODEVCI;0;780;509;MP Sodevci;R  08x1;190;3;168;0;19;0;0;0;0;0;PLDP
R3;660;1179;CRNOMELJ - DOLENJCI;0;9.810;281;Dolenjci 1;R  09x4;890;9;823;7;33;14;2;1;1;79.877;PLDP
R3;660;1342;DOLENJCI - VRHOVCI;0;3.680;451;Dolenjci 2;R  09x4;960;8;892;5;36;14;3;1;1;76.393;PLDP
R3;660;1342;VRHOVCI - ZUNICI;3.680;8.730; ;;P;400;2;379;6;9;2;1;0;1;40.561;PLDP
R3;660;1342;ZUNICI - MP ZUNICI;8.730;9.390;508;MP Zunici;R  09x4;30;0;29;0;1;0;0;0;0;0;PLDP
R3;661;1210;MEJA RH - DRASICI;0;5.000;301;Drasici;R  05x1;550;0;491;4;40;5;8;1;1;79.131;PLDP
R3;661;1210;DRASICI - METLIKA;5.000;9.270;745;Drasici;QLD5;705;9;636;4;35;8;11;1;1;65.196;PLDP
R3;662;5407;METLIKA - RADOVICI;0;3.000; ;;P;900;7;806;10;48;18;9;1;1;135.368;PLDP
R3;662;5407;RADOVICI - MP BOZAKOVO;3.000;8.130;525;MP Bozakovo;R  09x4;40;0;37;0;1;2;0;0;0;3.981;PLDP
R3;663;5401;BUSINJA VAS - RADOVICA;0;4.594; ;;P;200;4;165;1;10;11;9;0;0;70.919;PLDP
R3;663;5404;RADOVICA - OSTRIZ;0;3.500; ;;P;100;0;92;0;7;1;0;0;0;1.991;PLDP
R3;664;2501;GABER-URSNA SELA-NOVO MESTO;0;22.107;164;Ljuben;QLD5;1.808;13;1.648;10;91;17;25;2;2;166.722;PLDP
R3;665;1191;LJUBEZ V LAZIH - SOPOTA;0;15.100; ;;P;240;2;219;2;2;8;6;1;0;60.468;PLDP
R3;665;1191;SOPOTA - RADECE;15.100;28.032;285;Jagnjenica;QLD5;1.313;23;1.123;8;101;19;35;2;2;170.206;PLDP
R3;666;8115;SOPOTA - PODKUM-ZAGORJE;0;10.370;703;Zagorje 3;R  08x4;1.120;5;990;5;45;15;50;3;7;362.060;PLDP
R3;667;1385;ZBURE - SMARJESKE TOPLICE;0;5.140;565;Zbure 2;QLD;1.683;10;1.512;31;74;17;24;6;9;131.387;PLDP
R3;667;1385;SMARJESKE TOPLICE-DOL.KRONOVO;5.140;6.850;402;Smarjeske Toplice;QLD;4.153;31;3.807;40;195;38;24;8;10;94.559;PLDP
R3;668;5846;GABRJE - RATEZ;0;5.581;475;Gabrje;R  07x1;900;9;814;5;45;20;6;0;1;97.047;PLDP
R3;670;1244;BIZELJSKO  -  ORESJE;0;5.260;435;MP Bizeljsko (Oresje);R  08x1;350;1;342;0;7;0;0;0;0;0;PLDP
R3;671;2237;KRIZAJ - PODBOCJE-SUTNA;0;3.846;191;Podbocje;R  07x1;950;9;883;5;34;8;10;1;0;93.066;PLDP
R3;671;3921;SUTNA - PLANINA/PODBOCJU;0;9.814; ;;P;20;0;18;1;1;0;0;0;0;4.230;PLDP
